"","...1","Division","Season","Spectators","Date","Home","Away","HG","AG","HS","AS","HST","AST","HF","AF","HY","AY","HR","AR","AvgH","AvgD","AvgA","Avg.2.5","Avg.2.5.1","HP","AP","ProbH","ProbD","ProbA","HEP","AEP","goalsDiff","pointsDiff","expPointsDiff","shotsDiff","shotsTargetDiff","foulsDiff","yellowDiff","redDiff","Season_c"
"2678",2678,"I1",10,"No","04.07.2020","Sassuolo","Lecce",4,2,7,5,7,3,15,21,3,4,0,0,1.5,4.61,5.97,1.49,2.6,3,0,0.6342619,0.2063759,0.1593623,2.109161,0.6844627,2,3,1.424699,2,4,-6,-1,0,0
"2679",2679,"I1",10,"No","04.07.2020","Lazio","Milan",0,3,8,7,2,5,14,12,1,1,0,0,2.35,3.3,3.13,1.98,1.83,0,3,0.4060221,0.289137,0.3048409,1.507203,1.20366,-3,-3,0.3035437,1,-3,2,0,0,0
"2680",2680,"I1",10,"No","05.07.2020","Inter","Bologna",1,2,15,11,9,8,16,12,3,3,1,1,1.48,4.45,6.8,1.65,2.24,0,3,0.645065,0.2145385,0.1403965,2.149734,0.635728,-1,-3,1.514006,4,1,4,0,0,0
"2681",2681,"I1",10,"No","05.07.2020","Brescia","Verona",2,0,7,14,6,9,11,13,3,1,0,0,5.34,3.96,1.64,1.88,1.93,3,0,0.1784254,0.240604,0.5809706,0.7758803,1.983516,2,3,-1.207636,-7,-3,-2,2,0,0
"2682",2682,"I1",10,"No","05.07.2020","Cagliari","Atalanta",0,1,6,22,1,12,15,14,3,2,1,0,5.49,4.55,1.54,1.47,2.66,0,3,0.1732643,0.2090596,0.6176761,0.7288526,2.062088,-1,-3,-1.333235,-16,-11,1,1,1,0
"2683",2683,"I1",10,"No","05.07.2020","Parma","Fiorentina",1,2,7,9,2,6,17,14,4,6,0,0,3,3.38,2.38,1.86,1.95,0,3,0.3176541,0.2819415,0.4004044,1.234904,1.483155,-1,-3,-0.2482507,-2,-4,3,-2,0,0
"2684",2684,"I1",10,"No","05.07.2020","Sampdoria","Spal",3,0,9,8,5,3,18,12,1,1,0,0,1.91,3.54,4.11,1.92,1.88,3,0,0.4989352,0.2691995,0.2318653,1.766005,0.9647953,3,3,0.8012098,1,2,6,0,0,0
"2685",2685,"I1",10,"No","05.07.2020","Udinese","Genoa",2,2,9,6,6,4,13,14,3,2,0,0,2.26,3.25,3.32,2.1,1.74,1,1,0.4208564,0.2926571,0.2864866,1.555226,1.152117,0,0,0.4031094,3,2,-1,1,0,0
"2686",2686,"I1",10,"No","05.07.2020","Napoli","Roma",2,1,18,5,12,4,10,16,2,4,0,0,2.08,3.59,3.43,1.71,2.14,3,0,0.4574982,0.2650686,0.2774333,1.637563,1.097368,1,3,0.5401946,13,8,-6,-2,0,0
"2687",2687,"I1",10,"No","07.07.2020","Lecce","Lazio",2,1,7,14,3,10,8,11,3,3,0,1,7.64,5.36,1.37,1.39,3.01,3,0,0.1249685,0.1781268,0.6969047,0.5530323,2.268841,1,3,-1.715809,-7,-7,-3,0,-1,0
"2688",2688,"I1",10,"No","07.07.2020","Milan","Juventus",4,2,9,9,9,4,14,16,4,1,0,0,3.39,3.35,2.21,1.92,1.89,3,0,0.2820177,0.2853851,0.4325973,1.131438,1.583177,2,3,-0.4517387,0,5,-2,3,0,0
"2689",2689,"I1",10,"No","08.07.2020","Fiorentina","Cagliari",0,0,11,11,7,7,11,10,2,2,0,0,1.94,3.53,4.02,1.81,2.01,1,1,0.4920867,0.2704386,0.2374747,1.746699,0.9828627,0,0,0.7638361,0,0,1,0,0,0
"2690",2690,"I1",10,"No","08.07.2020","Genoa","Napoli",1,2,7,16,3,11,13,6,1,0,0,0,6.15,4.01,1.57,1.8,2.02,0,3,0.155018,0.2377458,0.6072362,0.7027999,2.059454,-1,-3,-1.356654,-9,-8,7,1,0,0
"2691",2691,"I1",10,"No","08.07.2020","Atalanta","Sampdoria",2,0,11,9,6,3,12,19,2,3,0,0,1.36,5.44,7.83,1.39,2.97,3,0,0.7023996,0.1755999,0.1220004,2.282799,0.5416013,2,3,1.741198,2,3,-7,-1,0,0
"2692",2692,"I1",10,"No","08.07.2020","Bologna","Sassuolo",1,2,8,11,6,5,17,16,3,4,0,0,2.26,3.58,3.04,1.56,2.43,0,3,0.4211048,0.2658371,0.3130581,1.529151,1.205012,-1,-3,0.3241399,-3,1,1,-1,0,0
"2693",2693,"I1",10,"No","08.07.2020","Roma","Parma",2,1,15,4,7,2,17,10,5,1,0,0,1.51,4.38,6.29,1.64,2.27,3,0,0.6309895,0.2175329,0.1514776,2.110501,0.6719657,1,3,1.438536,11,5,7,4,0,0
"2694",2694,"I1",10,"No","08.07.2020","Torino","Brescia",3,1,14,13,10,6,24,19,1,3,0,0,1.62,3.9,5.69,1.85,1.96,3,0,0.5882026,0.2443303,0.1674672,2.008938,0.7467318,2,3,1.262206,1,4,5,-2,0,0
"2695",2695,"I1",10,"No","09.07.2020","Spal","Udinese",0,3,11,7,3,4,11,9,0,0,0,0,3.31,3.37,2.21,2.06,1.77,0,3,0.2873618,0.2822456,0.4303926,1.144331,1.573423,-3,-3,-0.4290923,4,-1,2,0,0,0
"2696",2696,"I1",10,"No","09.07.2020","Verona","Inter",2,2,10,13,4,7,19,11,3,2,0,0,4.59,3.79,1.76,1.81,2,1,1,0.2075104,0.251312,0.5411776,0.8738431,1.874845,0,0,-1.001002,-3,-3,8,1,0,0
"2697",2697,"I1",10,"No","11.07.2020","Lazio","Sassuolo",1,2,7,11,1,4,13,7,4,2,0,0,1.61,4.3,5.17,1.41,2.88,0,3,0.5931794,0.2220974,0.1847232,2.001636,0.776267,-1,-3,1.225369,-4,-3,6,2,0,0
"2698",2698,"I1",10,"No","11.07.2020","Brescia","Roma",0,3,8,16,4,9,19,16,1,2,0,0,6.55,4.68,1.46,1.53,2.52,0,3,0.1452248,0.2032527,0.6515224,0.6389273,2.15782,-3,-3,-1.518893,-8,-5,3,-1,0,0
"2699",2699,"I1",10,"No","11.07.2020","Juventus","Atalanta",2,2,6,9,5,4,11,16,3,2,0,0,2.1,3.65,3.35,1.56,2.39,1,1,0.4540897,0.2612571,0.2846532,1.623526,1.115217,0,0,0.5083093,-3,1,-5,1,0,0
"2700",2700,"I1",10,"No","12.07.2020","Genoa","Spal",2,0,12,3,9,0,15,19,1,2,0,0,1.67,3.87,5.15,1.95,1.86,3,0,0.5695421,0.2457714,0.1846865,1.954398,0.7998308,2,3,1.154567,9,9,-4,-1,0,0
"2701",2701,"I1",10,"No","12.07.2020","Cagliari","Lecce",0,0,12,15,6,10,10,7,1,1,0,0,1.74,3.96,4.47,1.54,2.47,1,1,0.5468498,0.2402825,0.2128677,1.880832,0.8788856,0,0,1.001946,-3,-4,3,0,0,0
"2702",2702,"I1",10,"No","12.07.2020","Fiorentina","Verona",1,1,10,5,3,4,15,14,3,2,0,0,2.06,3.5,3.58,1.96,1.85,1,1,0.4621093,0.2719843,0.2659064,1.658312,1.069704,0,0,0.5886084,5,-1,1,1,0,0
"2703",2703,"I1",10,"No","12.07.2020","Parma","Bologna",2,2,13,9,5,6,17,24,1,1,0,0,2.69,3.32,2.65,1.9,1.91,1,1,0.3539403,0.2867769,0.3592828,1.348598,1.364625,0,0,-0.01602748,4,-1,-7,0,0,0
"2704",2704,"I1",10,"No","12.07.2020","Udinese","Sampdoria",1,3,7,9,4,6,16,10,1,4,0,0,2.39,3.09,3.25,2.19,1.68,0,3,0.3985894,0.3082941,0.2931165,1.504062,1.187644,-2,-3,0.3164187,-2,-2,6,-3,0,0
"2705",2705,"I1",10,"No","12.07.2020","Napoli","Milan",2,2,14,4,9,4,9,18,2,4,0,1,2.12,3.43,3.46,1.77,2.05,1,1,0.4482712,0.2770656,0.2746633,1.621879,1.101055,0,0,0.5208237,10,5,-9,-2,-1,0
"2706",2706,"I1",10,"No","13.07.2020","Inter","Torino",3,1,20,6,11,4,21,18,5,3,0,0,1.45,4.62,6.85,1.62,2.31,3,0,0.6555092,0.2057334,0.1387574,2.172261,0.6220057,2,3,1.550255,14,7,3,2,0,0
"2707",2707,"I1",10,"No","14.07.2020","Atalanta","Brescia",6,2,13,6,7,5,12,10,0,0,0,0,1.14,8.7,17.89,1.26,3.75,3,0,0.8369901,0.1096746,0.05333531,2.620645,0.2696805,4,3,2.350964,7,2,2,0,0,0
"2708",2708,"I1",10,"No","15.07.2020","Bologna","Napoli",1,1,11,9,2,4,20,9,1,1,0,0,4.3,3.89,1.79,1.65,2.26,1,1,0.2218459,0.2452281,0.5329259,0.9107659,1.844006,0,0,-0.9332401,2,-2,11,0,0,0
"2709",2709,"I1",10,"No","15.07.2020","Milan","Parma",3,1,21,9,7,5,9,10,1,2,0,0,1.44,4.66,7.06,1.6,2.35,3,0,0.6609478,0.2042414,0.1348109,2.187085,0.608674,2,3,1.578411,12,2,-1,-1,0,0
"2710",2710,"I1",10,"No","15.07.2020","Sampdoria","Cagliari",3,0,9,15,4,3,13,15,0,2,0,0,1.96,3.55,3.88,1.87,1.94,3,0,0.4860817,0.2683719,0.2455464,1.726617,1.005011,3,3,0.7216058,-6,1,-2,-2,0,0
"2711",2711,"I1",10,"No","15.07.2020","Lecce","Fiorentina",1,3,10,12,3,7,15,7,3,2,0,0,3.59,3.69,2,1.62,2.3,0,3,0.2653998,0.2582074,0.4763927,1.054407,1.687386,-2,-3,-0.6329786,-2,-4,8,1,0,0
"2712",2712,"I1",10,"No","15.07.2020","Roma","Verona",2,1,20,9,6,3,14,6,4,3,0,0,1.62,4.15,5.21,1.6,2.33,3,0,0.5877851,0.2294487,0.1827662,1.992804,0.7777473,1,3,1.215057,11,3,8,1,0,0
"2713",2713,"I1",10,"No","15.07.2020","Sassuolo","Juventus",3,3,16,13,12,6,14,13,4,4,0,0,5.13,4.2,1.62,1.51,2.53,1,1,0.1855943,0.2266902,0.5877154,0.7834733,1.989837,0,0,-1.206363,3,6,1,0,0,0
"2714",2714,"I1",10,"No","15.07.2020","Udinese","Lazio",0,0,15,15,7,3,12,11,2,3,0,0,3.66,3.51,2.03,1.84,1.97,1,1,0.2600313,0.2711438,0.4688249,1.051238,1.677619,0,0,-0.6263808,0,4,1,-1,0,0
"2715",2715,"I1",10,"No","16.07.2020","Torino","Genoa",3,0,8,10,4,4,20,18,2,2,0,0,2.17,3.36,3.4,1.9,1.91,3,0,0.4378152,0.2827557,0.2794291,1.596201,1.121043,3,3,0.4751583,-2,0,2,0,0,0
"2716",2716,"I1",10,"No","16.07.2020","Spal","Inter",0,4,8,13,1,8,10,9,2,3,0,0,8.98,5.37,1.33,1.55,2.46,0,3,0.1061106,0.1774437,0.7164457,0.4957754,2.326781,-4,-3,-1.831005,-5,-7,1,-1,0,0
"2717",2717,"I1",10,"No","18.07.2020","Verona","Atalanta",1,1,11,17,8,7,15,15,2,2,0,0,6.81,5.12,1.41,1.39,2.96,1,1,0.1396674,0.1857686,0.674564,0.6047709,2.209461,0,0,-1.60469,-6,1,0,0,0,0
"2718",2718,"I1",10,"No","18.07.2020","Cagliari","Sassuolo",1,1,2,5,1,2,14,15,4,2,1,0,3.17,3.75,2.13,1.51,2.54,1,1,0.2999763,0.25358,0.4464437,1.153509,1.592911,0,0,-0.439402,-3,-1,-1,2,1,0
"2719",2719,"I1",10,"No","18.07.2020","Milan","Bologna",5,1,17,8,14,3,19,14,2,1,0,0,1.53,4.44,5.9,1.52,2.53,3,0,0.6234738,0.2148457,0.1616805,2.085267,0.6998872,4,3,1.38538,9,11,5,1,0,0
"2720",2720,"I1",10,"No","19.07.2020","Parma","Sampdoria",2,3,13,12,7,5,13,11,0,1,0,0,3,2.93,2.63,2.01,1.8,0,3,0.3159982,0.3235476,0.3604542,1.271542,1.40491,-1,-3,-0.1333681,1,2,2,-1,0,0
"2721",2721,"I1",10,"No","19.07.2020","Brescia","Spal",2,1,15,13,6,7,10,14,2,2,0,0,2.33,3.5,2.96,1.79,2.02,3,0,0.4076846,0.2714015,0.3209139,1.494455,1.234143,1,3,0.2603121,2,-1,-4,0,0,0
"2722",2722,"I1",10,"No","19.07.2020","Fiorentina","Torino",2,0,12,5,4,1,7,11,1,2,0,0,1.98,3.39,4.01,1.81,2,3,0,0.4812698,0.2810957,0.2376345,1.724905,0.9939991,2,3,0.7309061,7,3,-4,-1,0,0
"2723",2723,"I1",10,"No","19.07.2020","Genoa","Lecce",2,1,8,17,5,2,12,10,2,3,0,0,1.9,3.78,3.85,1.61,2.31,3,0,0.5009639,0.2518072,0.2472289,1.754699,0.993494,1,3,0.7612048,-9,3,2,-1,0,0
"2724",2724,"I1",10,"No","19.07.2020","Napoli","Udinese",2,1,17,3,10,3,13,17,3,2,0,0,1.49,4.36,6.56,1.75,2.08,3,0,0.6373985,0.2178265,0.144775,2.130022,0.6521514,1,3,1.477871,14,7,-4,1,0,0
"2725",2725,"I1",10,"No","19.07.2020","Roma","Inter",2,2,6,4,3,3,18,13,1,1,0,0,3.01,3.61,2.26,1.57,2.4,1,1,0.3158905,0.263388,0.4207215,1.21106,1.525552,0,0,-0.3144928,2,0,5,0,0,0
"2726",2726,"I1",10,"No","20.07.2020","Juventus","Lazio",2,1,13,6,10,5,18,15,3,1,0,0,1.67,4.03,4.86,1.67,2.2,3,0,0.5688239,0.2357161,0.1954601,1.942188,0.8220962,1,3,1.120091,7,5,3,2,0,0
"2727",2727,"I1",10,"No","21.07.2020","Atalanta","Bologna",1,0,13,9,7,2,19,14,4,2,0,0,1.28,6.05,9.79,1.31,3.37,3,0,0.7449811,0.1576158,0.09740305,2.392559,0.449825,1,3,1.942734,4,5,5,2,0,0
"2728",2728,"I1",10,"No","21.07.2020","Sassuolo","Milan",1,2,6,12,3,8,12,24,3,4,1,0,3.44,3.87,1.99,1.44,2.73,0,3,0.2764315,0.2457169,0.4778515,1.075012,1.679271,-1,-3,-0.6042599,-6,-5,-12,-1,1,0
"2729",2729,"I1",10,"No","22.07.2020","Parma","Napoli",2,1,6,12,3,4,8,12,3,1,0,0,5.78,4.28,1.55,1.62,2.28,3,0,0.1644872,0.2221346,0.6133782,0.7155963,2.062269,1,3,-1.346673,-6,-1,-4,2,0,0
"2730",2730,"I1",10,"No","22.07.2020","Inter","Fiorentina",0,0,12,6,9,4,13,13,1,3,0,0,1.46,4.67,6.5,1.52,2.49,1,1,0.6505126,0.2033723,0.1461151,2.15491,0.6417177,0,0,1.513192,6,5,0,-2,0,0
"2731",2731,"I1",10,"No","22.07.2020","Lecce","Brescia",3,1,13,10,10,3,11,11,2,1,0,0,1.79,3.97,4.12,1.52,2.5,3,0,0.5304062,0.2391504,0.2304435,1.830369,0.9304807,2,3,0.8998881,3,7,0,1,0,0
"2732",2732,"I1",10,"No","22.07.2020","Sampdoria","Genoa",1,2,11,7,7,5,14,13,4,2,0,0,2.5,3.26,2.87,1.9,1.9,0,3,0.3790821,0.2907071,0.3302108,1.427953,1.28134,-1,-3,0.1466136,4,2,1,2,0,0
"2733",2733,"I1",10,"No","22.07.2020","Spal","Roma",1,6,9,13,4,9,10,11,1,0,0,0,8.15,5.29,1.35,1.43,2.76,0,3,0.1165816,0.1796107,0.7038077,0.5293556,2.291034,-5,-3,-1.761678,-4,-5,-1,1,0,0
"2734",2734,"I1",10,"No","22.07.2020","Torino","Verona",1,1,6,8,4,6,18,16,4,2,0,0,2.37,3.3,3.04,1.9,1.89,1,1,0.4003544,0.2875272,0.3121184,1.48859,1.223882,0,0,0.264708,-2,-2,2,2,0,0
"2735",2735,"I1",10,"No","23.07.2020","Udinese","Juventus",2,1,9,14,4,6,9,8,2,2,0,0,5.2,3.91,1.65,1.73,2.09,3,0,0.1824339,0.242623,0.5749431,0.7899246,1.967452,1,3,-1.177528,-5,-2,1,0,0,0
"2736",2736,"I1",10,"No","23.07.2020","Lazio","Cagliari",2,1,16,8,12,4,14,11,3,1,0,0,1.47,4.57,6.51,1.53,2.45,3,0,0.6462163,0.2078639,0.1459198,2.146513,0.6456233,1,3,1.500889,8,8,3,2,0,0
"2737",2737,"I1",10,"No","24.07.2020","Milan","Atalanta",1,1,6,9,3,4,17,12,1,1,0,0,2.86,3.81,2.3,1.48,2.65,1,1,0.3339863,0.2507089,0.4153048,1.252668,1.496623,0,0,-0.2439552,-3,-1,5,0,0,0
"2738",2738,"I1",10,"No","25.07.2020","Brescia","Parma",1,2,10,12,7,6,15,13,4,0,0,0,3.4,3.72,2.05,1.58,2.36,0,3,0.2799148,0.2558361,0.464249,1.095581,1.648583,-1,-3,-0.5530025,-2,1,2,4,0,0
"2739",2739,"I1",10,"No","25.07.2020","Genoa","Inter",0,3,7,8,2,4,12,15,2,3,0,0,5.07,4.16,1.63,1.56,2.42,0,3,0.1876461,0.2286937,0.5836601,0.7916322,1.979674,-3,-3,-1.188042,-1,-2,-3,-1,0,0
"2740",2740,"I1",10,"No","25.07.2020","Napoli","Sassuolo",2,0,16,4,9,1,4,10,1,3,0,0,1.57,4.43,5.33,1.49,2.58,3,0,0.6064425,0.2149243,0.1786332,2.034252,0.7508238,2,3,1.283428,12,8,-6,-2,0,0
"2741",2741,"I1",10,"No","26.07.2020","Bologna","Lecce",3,2,18,19,12,10,16,8,1,1,0,0,2.39,3.62,2.79,1.53,2.48,3,0,0.3973218,0.2623202,0.3403581,1.454285,1.283394,1,3,0.1708911,-1,2,8,0,0,0
"2742",2742,"I1",10,"No","26.07.2020","Cagliari","Udinese",0,1,14,10,8,6,10,17,2,1,0,0,3.66,3.44,2.04,1.88,1.91,0,3,0.2591969,0.2757734,0.4650297,1.053364,1.670863,-1,-3,-0.6174984,4,2,-7,1,0,0
"2743",2743,"I1",10,"No","26.07.2020","Roma","Fiorentina",2,1,12,4,7,2,13,14,1,4,0,0,1.62,4.26,4.98,1.51,2.54,3,0,0.5863098,0.2229629,0.1907273,1.981892,0.7951448,1,3,1.186748,8,5,-1,-3,0,0
"2744",2744,"I1",10,"No","26.07.2020","Spal","Torino",1,1,3,14,2,7,11,17,2,3,0,0,5.68,4.24,1.56,1.64,2.25,1,1,0.167206,0.2239929,0.6088012,0.7256107,2.050396,0,0,-1.324786,-11,-5,-6,-1,0,0
"2745",2745,"I1",10,"No","26.07.2020","Verona","Lazio",1,5,9,12,6,7,16,7,2,2,0,0,3.43,3.54,2.09,1.66,2.21,0,3,0.2770026,0.2683951,0.4546023,1.099403,1.632202,-4,-3,-0.5327992,-3,-1,9,0,0,0
"2746",2746,"I1",10,"No","26.07.2020","Juventus","Sampdoria",2,0,14,13,8,8,17,13,4,5,0,1,1.26,5.87,11.13,1.51,2.53,3,0,0.7530924,0.1616519,0.08525574,2.420929,0.4174191,2,3,2.00351,1,0,4,-1,-1,0
"2747",2747,"I1",10,"No","28.07.2020","Parma","Atalanta",1,2,8,11,6,5,17,16,2,1,0,0,7.88,5.43,1.35,1.38,2.98,0,3,0.120653,0.1750912,0.7042558,0.5370501,2.287859,-1,-3,-1.750809,-3,1,1,1,0,0
"2748",2748,"I1",10,"No","28.07.2020","Inter","Napoli",2,0,6,8,5,2,16,8,4,1,0,0,2.04,3.67,3.47,1.69,2.17,3,0,0.4664713,0.259292,0.2742367,1.658706,1.082002,2,3,0.5767037,-2,3,8,3,0,0
"2749",2749,"I1",10,"No","29.07.2020","Lazio","Brescia",2,0,25,8,15,3,11,10,1,2,0,0,1.18,7.47,14.04,1.33,3.27,3,0,0.805146,0.127185,0.06766897,2.542623,0.3301919,2,3,2.212431,17,12,1,-1,0,0
"2750",2750,"I1",10,"No","29.07.2020","Sampdoria","Milan",1,4,16,18,5,11,5,6,1,1,0,0,4.85,3.98,1.68,1.68,2.17,0,3,0.1958673,0.2386825,0.5654502,0.8262844,1.935033,-3,-3,-1.108749,-2,-6,-1,0,0,0
"2751",2751,"I1",10,"No","29.07.2020","Sassuolo","Genoa",5,0,15,10,9,3,11,6,1,1,0,0,2.35,3.54,2.9,1.6,2.33,3,0,0.4041732,0.2683071,0.3275197,1.480827,1.250866,5,3,0.2299606,5,6,5,0,0,0
"2752",2752,"I1",10,"No","29.07.2020","Udinese","Lecce",1,2,8,10,3,6,12,11,1,4,0,0,2.32,3.57,2.92,1.68,2.17,0,3,0.4091016,0.2658588,0.3250396,1.493164,1.240978,-1,-3,0.2521859,-2,-3,1,-3,0,0
"2753",2753,"I1",10,"No","29.07.2020","Verona","Spal",3,0,14,12,9,5,15,13,1,1,0,0,1.56,4.27,5.74,1.7,2.13,3,0,0.61083,0.2231604,0.1660096,2.055651,0.7211891,3,3,1.334461,2,4,2,0,0,0
"2754",2754,"I1",10,"No","29.07.2020","Cagliari","Juventus",2,0,9,20,5,10,13,12,2,1,0,0,6.08,4.25,1.53,1.63,2.25,3,0,0.1561416,0.2233743,0.6204841,0.691799,2.084827,2,3,-1.393028,-11,-5,1,1,0,0
"2755",2755,"I1",10,"No","29.07.2020","Fiorentina","Bologna",4,0,15,8,9,3,14,11,2,1,0,0,2.02,3.55,3.65,1.79,2.02,3,0,0.4711561,0.2680945,0.2607494,1.681563,1.050343,4,3,0.6312201,7,6,3,1,0,0
"2756",2756,"I1",10,"No","29.07.2020","Torino","Roma",2,3,5,12,5,7,8,18,2,3,0,0,4.6,3.98,1.71,1.6,2.33,0,3,0.2063627,0.2385096,0.5551277,0.8575977,1.903893,-1,-3,-1.046295,-7,-2,-10,-1,0,0
"2757",2757,"I1",10,"No","01.08.2020","Brescia","Sampdoria",1,1,11,11,6,5,9,17,1,4,0,1,6.4,4.75,1.46,1.36,3.08,1,1,0.1485679,0.2001757,0.6512565,0.6458793,2.153945,0,0,-1.508066,0,1,-8,-3,-1,0
"2758",2758,"I1",10,"No","01.08.2020","Atalanta","Inter",0,2,8,7,3,4,10,12,2,3,0,0,2.33,3.72,2.83,1.47,2.63,0,3,0.408219,0.2556855,0.3360955,1.480342,1.263972,-2,-3,0.2163705,1,-1,-2,-1,0,0
"2759",2759,"I1",10,"No","01.08.2020","Juventus","Roma",1,3,9,9,4,7,10,12,1,4,0,0,2.8,3.96,2.26,1.45,2.75,0,3,0.3394423,0.2400097,0.420548,1.258337,1.501654,-2,-3,-0.243317,0,-3,-2,-3,0,0
"2760",2760,"I1",10,"No","01.08.2020","Milan","Cagliari",3,0,12,4,7,3,16,7,1,3,0,0,1.33,5.71,8.06,1.32,3.34,3,0,0.7153398,0.1666203,0.1180399,2.31264,0.5207401,3,3,1.791899,8,4,9,-2,0,0
"2761",2761,"I1",10,"No","01.08.2020","Napoli","Lazio",3,1,11,8,6,4,10,11,3,2,0,0,2.84,3.78,2.3,1.48,2.65,3,0,0.3348844,0.2516062,0.4135094,1.256259,1.492134,2,3,-0.2358751,3,2,-1,1,0,0
"2762",2762,"I1",10,"No","02.08.2020","Spal","Fiorentina",1,3,7,20,5,11,6,14,1,1,0,0,6.27,4.85,1.46,1.39,2.96,0,3,0.1518072,0.1962538,0.651939,0.6516753,2.152071,-2,-3,-1.500396,-13,-6,-8,0,0,0
"2763",2763,"I1",10,"No","02.08.2020","Bologna","Torino",1,1,13,13,5,11,15,17,3,3,0,0,2.15,4.02,2.96,1.37,3.02,1,1,0.4422475,0.2365254,0.3212271,1.563268,1.200207,0,0,0.3630613,0,-6,-2,0,0,0
"2764",2764,"I1",10,"No","02.08.2020","Genoa","Verona",3,0,4,13,4,3,8,13,4,0,2,1,1.54,4.46,5.66,1.52,2.5,3,0,0.6182853,0.2134887,0.168226,2.068345,0.7181668,3,3,1.350178,-9,1,-5,4,1,0
"2765",2765,"I1",10,"No","02.08.2020","Lecce","Parma",3,4,12,18,8,11,3,7,0,2,0,0,1.53,4.64,5.48,1.37,3.03,0,3,0.6215278,0.2049434,0.1735288,2.069527,0.7255297,-1,-3,1.343997,-6,-3,-4,-2,0,0
"2766",2766,"I1",10,"No","02.08.2020","Sassuolo","Udinese",0,1,18,7,14,3,9,11,1,1,0,0,1.93,4.04,3.5,1.4,2.88,0,3,0.4928169,0.2354298,0.2717533,1.71388,1.05069,-1,-3,0.6631907,11,11,-2,0,0,0
"2767",2767,"I2",10,"Yes","23.08.2019","Pisa","Benevento",0,0,8,13,0,4,15,18,4,1,0,0,3.85,3.19,2.01,2.03,1.77,1,1,0.2425819,0.2927712,0.4646469,1.020517,1.686712,0,0,-0.666195,-5,-4,-3,3,0,0
"2768",2768,"I2",10,"Yes","24.08.2019","Crotone","Cosenza",0,0,15,7,3,5,13,19,1,3,0,1,2.03,3.09,3.91,2.21,1.64,1,1,0.4595294,0.3018915,0.2385792,1.68048,1.017629,0,0,0.6628505,8,-2,-6,-2,-1,0
"2769",2769,"I2",10,"Yes","24.08.2019","Salernitana","Pescara",3,1,20,10,11,2,11,12,2,2,0,0,2.39,3.09,3.03,2.13,1.7,3,0,0.3902832,0.3018696,0.3078472,1.472719,1.225411,2,3,0.2473082,10,9,-1,0,0,0
"2770",2770,"I2",10,"Yes","24.08.2019","Ascoli","Trapani",3,1,9,12,6,3,14,20,0,5,1,1,1.93,3.22,4.15,2.18,1.66,3,0,0.4843931,0.290335,0.225272,1.743514,0.9661508,2,3,0.7773633,-3,3,-6,-5,0,0
"2771",2771,"I2",10,"Yes","24.08.2019","Cittadella","Spezia",0,3,10,9,3,3,14,21,2,1,0,0,2.4,3.04,3.07,2.1,1.72,0,3,0.3889185,0.3070409,0.3040405,1.473797,1.219163,-3,-3,0.254634,1,0,-7,1,0,0
"2772",2772,"I2",10,"Yes","24.08.2019","Venezia","Cremonese",1,2,12,11,1,5,7,19,2,3,0,0,2.9,2.98,2.56,2.34,1.57,0,3,0.3219609,0.3133177,0.3647214,1.2792,1.407482,-1,-3,-0.1282813,1,-4,-12,-1,0,0
"2773",2773,"I2",10,"Yes","24.08.2019","Virtus Entella","Livorno",1,0,6,5,3,2,18,18,2,3,0,0,2.17,3.01,3.59,2.24,1.63,3,0,0.4300359,0.3100259,0.2599382,1.600134,1.08984,1,3,0.5102933,1,1,0,-1,0,0
"2774",2774,"I2",10,"Yes","25.08.2019","Empoli","Juve Stabia",2,1,15,4,4,3,14,11,1,1,0,0,1.55,3.73,6.24,1.91,1.88,3,0,0.6009807,0.2497373,0.1492821,2.052679,0.6975834,1,3,1.355096,11,1,3,0,0,0
"2775",2775,"I2",10,"Yes","25.08.2019","Perugia","Chievo",2,1,16,10,4,6,16,10,3,2,0,0,2.3,3.07,3.23,2.18,1.67,3,0,0.406296,0.3043911,0.2893129,1.523279,1.17233,1,3,0.3509491,6,-2,6,1,0,0
"2776",2776,"I2",10,"Yes","26.08.2019","Pordenone","Frosinone",3,0,18,16,5,5,14,24,1,3,0,0,3.54,3.1,2.14,2.07,1.73,3,0,0.2634254,0.3008148,0.4357598,1.091091,1.608094,3,3,-0.5170031,2,0,-10,-2,0,0
"2777",2777,"I2",10,"Yes","30.08.2019","Chievo","Empoli",1,1,14,13,5,6,12,15,0,0,0,0,2.55,3.06,2.85,2.1,1.72,1,1,0.3665595,0.3054662,0.3279743,1.405145,1.289389,0,0,0.1157556,1,-1,-3,0,0,0
"2778",2778,"I2",10,"Yes","31.08.2019","Benevento","Cittadella",4,1,17,9,7,7,16,15,1,1,0,0,1.82,3.25,4.68,2.11,1.71,3,0,0.5131129,0.2873432,0.1995439,1.826682,0.8859749,3,3,0.940707,8,0,1,0,0,0
"2779",2779,"I2",10,"Yes","31.08.2019","Spezia","Crotone",1,2,8,6,6,3,8,17,0,3,0,0,2.01,3.19,3.86,2.14,1.69,0,3,0.4649391,0.2929553,0.2421056,1.687773,1.019272,-1,-3,0.6685005,2,3,-9,-3,0,0
"2780",2780,"I2",10,"Yes","31.08.2019","Cosenza","Salernitana",0,1,8,6,3,3,20,16,3,4,0,0,2.35,2.95,3.27,2.23,1.63,0,3,0.3975725,0.3167103,0.2857172,1.509428,1.173862,-1,-3,0.3355658,2,0,4,-1,0,0
