"","Division","Season","Capacity","Spectators","Covid","Occupancy","Date","Home","Away","HG","AG","HS","AS","HST","AST","HF","AF","HY","AY","HR","AR","AvgH","AvgD","AvgA","Avg.2.5","Avg.2.5.1","HP","AP","ProbH","ProbD","ProbA","HEP","AEP","goalsDiff","shotsDiff","shotsTargetDiff","pointsDiff","expPointsDiff","foulsDiff","yellowDiff","redDiff","Season_c"
"3578","E0",3,35345,34720,"No",0.982317159428491,"09.12.2012","West Ham","Liverpool",2,3,9,16,6,8,12,10,1,2,0,0,2.96,3.23,2.43,2.2,1.65,0,3,0.3190286,0.2923605,0.3886109,1.249446,1.458193,-1,-7,-2,-3,-0.2087471,2,-1,0,-9
"3579","E0",3,25800,25394,"No",0.984263565891473,"10.12.2012","Fulham","Newcastle",2,1,16,20,7,13,13,11,0,0,0,0,1.92,3.54,3.92,1.81,1.99,3,0,0.4920851,0.2668936,0.2410213,1.743149,0.9899574,1,-4,-6,3,0.7531915,2,0,0,-9
"3580","E0",3,48707,40544,"No",0.832406019668631,"11.12.2012","Sunderland","Reading",3,0,16,12,11,5,8,11,2,1,0,0,1.99,3.39,3.89,2.02,1.78,3,0,0.4765107,0.2797216,0.2437677,1.709254,1.011025,3,4,6,3,0.698229,-3,1,0,-9
"3581","E0",3,45000,44749,"No",0.994422222222222,"15.12.2012","Liverpool","Aston Villa",1,3,26,9,17,6,4,11,1,2,0,0,1.37,4.61,9.04,1.73,2.09,0,3,0.6902604,0.2051316,0.104608,2.275913,0.5189557,-2,17,11,-3,1.756957,-7,-1,0,-9
"3582","E0",3,75800,75530,"No",0.996437994722955,"15.12.2012","Man United","Sunderland",3,1,15,13,6,10,13,10,0,0,0,0,1.2,6.57,14.16,1.42,2.74,3,0,0.7890205,0.1441133,0.06686615,2.511175,0.3447118,2,2,-4,3,2.166463,3,0,0,-9
"3583","E0",3,52338,50517,"No",0.965206924223318,"15.12.2012","Newcastle","Man City",1,3,17,16,8,10,9,16,3,2,0,0,5.18,3.83,1.66,1.79,2.01,0,3,0.1827164,0.2471204,0.5701632,0.7952696,1.95761,-2,1,-2,-3,-1.16234,-7,1,0,-9
"3584","E0",3,27244,26672,"No",0.979004551460872,"15.12.2012","Norwich","Wigan",2,1,16,12,10,6,7,4,3,1,0,0,2.18,3.39,3.28,1.86,1.93,3,0,0.4333315,0.2786616,0.2880069,1.578656,1.142682,1,4,4,3,0.4359738,3,2,0,-9
"3585","E0",3,18360,17779,"No",0.968355119825708,"15.12.2012","QPR","Fulham",2,1,19,6,9,3,10,14,1,2,0,0,2.38,3.39,2.91,1.84,1.96,3,0,0.3968357,0.2786044,0.3245598,1.469112,1.252284,1,13,6,3,0.2168278,-4,-1,0,-9
"3586","E0",3,30089,26722,"No",0.888098640699259,"15.12.2012","Stoke","Everton",1,1,14,9,8,5,11,13,1,0,0,0,3,3.2,2.42,2.26,1.63,1,1,0.3147456,0.295074,0.3901805,1.239311,1.465615,0,5,3,0,-0.2263047,-2,1,0,-9
"3587","E0",3,36284,36030,"No",0.992999669275714,"16.12.2012","Tottenham","Swansea",1,0,24,4,16,0,12,8,2,3,0,0,1.62,3.91,5.42,1.66,2.19,3,0,0.5836978,0.241839,0.1744632,1.992932,0.7652286,1,20,16,3,1.227704,4,-1,0,-9
"3588","E0",3,26850,25360,"No",0.944506517690875,"16.12.2012","West Brom","West Ham",0,0,19,10,10,2,12,9,3,3,0,0,2,3.41,3.76,1.9,1.9,1,1,0.4720488,0.2768615,0.2510898,1.693008,1.030131,0,9,8,0,0.662877,3,0,0,-9
"3589","E0",3,24161,23862,"No",0.987624684408758,"17.12.2012","Reading","Arsenal",2,5,7,25,5,17,8,4,1,1,0,0,5.07,3.86,1.65,1.61,2.28,0,3,0.1856597,0.2438587,0.5704816,0.8008378,1.955304,-3,-18,-12,-3,-1.154466,4,0,0,-9
"3590","E0",3,45000,44749,"No",0.994422222222222,"22.12.2012","Liverpool","Fulham",4,0,22,7,12,6,13,6,1,2,0,0,1.53,4,6.37,1.67,2.17,3,0,0.6162613,0.2357199,0.1480188,2.084504,0.6797763,4,15,6,3,1.404727,7,-1,0,-9
"3591","E0",3,48000,46974,"No",0.978625,"22.12.2012","Man City","Reading",1,0,17,6,10,1,11,15,2,3,0,0,1.14,8.28,16.79,1.3,3.34,3,0,0.8294772,0.1142034,0.05631947,2.602635,0.2831618,1,11,9,3,2.319473,-4,-1,0,-9
"3592","E0",3,52338,50517,"No",0.965206924223318,"22.12.2012","Newcastle","QPR",1,0,18,5,8,4,9,16,3,2,0,0,2.07,3.36,3.57,1.89,1.9,3,0,0.4553934,0.2805549,0.2640517,1.646735,1.07271,1,13,4,3,0.5740254,-7,1,0,-9
"3593","E0",3,32384,30874,"No",0.953372035573123,"22.12.2012","Southampton","Sunderland",0,1,13,10,7,6,11,15,0,3,0,0,2.04,3.4,3.6,1.9,1.89,0,3,0.4615385,0.2769231,0.2615385,1.661538,1.061538,-1,3,1,-3,0.6,-4,-3,0,-9
"3594","E0",3,36284,36030,"No",0.992999669275714,"22.12.2012","Tottenham","Stoke",0,0,21,4,14,2,8,11,2,5,0,0,1.61,3.72,5.89,2.04,1.76,1,1,0.5861183,0.2536695,0.1602123,2.012024,0.7343063,0,17,12,0,1.277718,-3,-3,0,-9
"3595","E0",3,26850,25360,"No",0.944506517690875,"22.12.2012","West Brom","Norwich",2,1,12,10,8,4,14,9,1,1,0,0,1.95,3.43,3.87,1.85,1.94,3,0,0.4825349,0.2743274,0.2431377,1.721932,1.003741,1,2,4,3,0.7181914,5,0,0,-9
"3596","E0",3,35345,34720,"No",0.982317159428491,"22.12.2012","West Ham","Everton",1,2,6,15,5,8,12,8,1,0,1,1,2.89,3.24,2.46,2.08,1.73,0,3,0.3260758,0.2908515,0.3830727,1.269079,1.44007,-1,-9,-3,-3,-0.1709909,4,1,0,-9
"3597","E0",3,25133,19359,"No",0.770262205069033,"22.12.2012","Wigan","Arsenal",0,1,13,10,5,8,14,8,1,1,0,0,4.63,3.71,1.73,1.63,2.24,0,3,0.2030754,0.2534337,0.5434908,0.86266,1.883906,-1,3,-3,-3,-1.021246,6,0,0,-9
"3598","E0",3,42000,41462,"No",0.987190476190476,"23.12.2012","Chelsea","Aston Villa",8,0,24,7,18,4,6,11,0,0,0,0,1.33,5.1,8.97,1.52,2.43,3,0,0.7096948,0.1850773,0.1052279,2.314162,0.5007609,8,17,14,3,1.813401,-5,0,0,-9
"3599","E0",3,21088,20370,"No",0.96595220030349,"23.12.2012","Swansea","Man United",1,1,14,19,10,16,11,16,2,4,0,0,5.2,3.81,1.65,1.54,2.38,1,1,0.1812795,0.2474155,0.571305,0.7912539,1.961331,0,-5,-6,0,-1.170077,-5,-2,0,-9
"3600","E0",3,42682,35060,"No",0.821423550911391,"26.12.2012","Aston Villa","Tottenham",0,4,4,20,1,16,11,7,1,0,0,0,3.72,3.44,2.01,1.85,1.95,0,3,0.2543143,0.2750143,0.4706713,1.037957,1.687028,-4,-16,-15,-3,-0.6490709,4,1,0,-9
"3601","E0",3,39571,36356,"No",0.918753632710824,"26.12.2012","Everton","Wigan",2,1,17,10,9,6,10,11,1,3,0,0,1.47,4.28,6.95,1.7,2.12,3,0,0.6430997,0.2208777,0.1360225,2.150177,0.6289453,1,7,3,3,1.521232,-1,-2,0,-9
"3602","E0",3,25800,25394,"No",0.984263565891473,"26.12.2012","Fulham","Southampton",1,1,10,7,2,3,14,12,3,0,0,0,1.9,3.56,4.02,1.69,2.14,1,1,0.4984188,0.2660101,0.2355711,1.761267,0.9727233,0,3,-1,0,0.7885432,2,3,0,-9
"3603","E0",3,75800,75530,"No",0.996437994722955,"26.12.2012","Man United","Newcastle",4,3,16,16,10,11,12,16,3,3,0,0,1.24,6.13,11.58,1.41,2.77,3,0,0.763729,0.15449,0.08178099,2.445677,0.399833,1,0,-1,3,2.045844,-4,0,0,-9
"3604","E0",3,27244,26672,"No",0.979004551460872,"26.12.2012","Norwich","Chelsea",0,1,8,20,4,11,7,7,1,1,0,0,5.73,3.9,1.6,1.69,2.14,0,3,0.1652761,0.2428288,0.5918951,0.7386571,2.018514,-1,-12,-7,-3,-1.279857,0,0,0,-9
"3605","E0",3,18360,17779,"No",0.968355119825708,"26.12.2012","QPR","West Brom",1,2,18,12,8,6,9,10,1,0,0,0,2.25,3.35,3.19,1.92,1.88,0,3,0.4207035,0.2825621,0.2967344,1.544673,1.172765,-1,6,2,-3,0.3719072,-1,1,0,-9
"3606","E0",3,24161,23862,"No",0.987624684408758,"26.12.2012","Reading","Swansea",0,0,3,10,2,4,14,17,2,1,0,0,2.88,3.36,2.42,1.74,2.06,1,1,0.3281674,0.2812863,0.3905463,1.265788,1.452925,0,-7,-2,0,-0.1871368,-3,1,0,-9
"3607","E0",3,30089,26722,"No",0.888098640699259,"26.12.2012","Stoke","Liverpool",3,1,7,12,6,6,11,5,3,1,0,0,3.34,3.19,2.26,2.28,1.61,3,0,0.2836961,0.2970361,0.4192678,1.148125,1.554839,2,-5,0,3,-0.4067148,6,2,0,-9
"3608","E0",3,48707,40544,"No",0.832406019668631,"26.12.2012","Sunderland","Man City",1,0,12,19,6,12,14,16,1,3,0,0,6.64,3.99,1.52,1.82,1.98,3,0,0.1421953,0.2366358,0.6211689,0.6632217,2.100143,1,-7,-6,3,-1.436921,-2,-2,0,-9
"3609","E0",3,60704,60079,"No",0.98970413811281,"29.12.2012","Arsenal","Newcastle",7,3,16,10,12,8,8,10,0,1,0,0,1.42,4.49,7.57,1.62,2.27,3,0,0.664964,0.2103004,0.1247356,2.205192,0.5845073,4,6,4,3,1.620685,-2,-1,0,-9
"3610","E0",3,42682,35060,"No",0.821423550911391,"29.12.2012","Aston Villa","Wigan",0,3,11,9,4,6,16,8,3,2,0,0,2.37,3.24,3.07,2.06,1.75,0,3,0.3994458,0.2921872,0.308367,1.490525,1.217288,-3,2,-2,-3,0.2732366,8,1,0,-9
"3611","E0",3,25800,25394,"No",0.984263565891473,"29.12.2012","Fulham","Swansea",1,2,22,10,13,9,14,12,2,1,0,0,2.09,3.37,3.53,1.86,1.94,0,3,0.4520293,0.2803386,0.2676321,1.636427,1.083235,-1,12,4,-3,0.5531917,2,1,0,-9
"3612","E0",3,75800,75530,"No",0.996437994722955,"29.12.2012","Man United","West Brom",2,0,17,13,14,9,9,7,1,0,0,0,1.29,5.49,9.97,1.45,2.65,3,0,0.7329439,0.1722218,0.09483427,2.371054,0.4567246,2,4,5,3,1.914329,2,1,0,-9
"3613","E0",3,27244,26672,"No",0.979004551460872,"29.12.2012","Norwich","Man City",3,4,13,13,8,9,8,10,3,1,0,1,6.09,4.06,1.55,1.78,2.03,0,3,0.1555444,0.2333166,0.611139,0.6999498,2.066734,-1,0,-1,-3,-1.366784,-2,2,-1,-9
"3614","E0",3,24161,23862,"No",0.987624684408758,"29.12.2012","Reading","West Ham",1,0,3,11,2,3,17,10,3,4,0,0,2.77,3.3,2.54,1.89,1.91,3,0,0.3413033,0.2864879,0.3722087,1.310398,1.403114,1,-8,-1,3,-0.09271626,7,-1,0,-9
"3615","E0",3,30089,26722,"No",0.888098640699259,"29.12.2012","Stoke","Southampton",3,3,10,8,8,7,6,9,1,2,1,0,1.83,3.43,4.58,2.1,1.72,1,1,0.5173062,0.2759972,0.2066966,1.827916,0.896087,0,2,1,0,0.9318289,-3,-1,1,-9
"3616","E0",3,48707,40544,"No",0.832406019668631,"29.12.2012","Sunderland","Tottenham",1,2,9,18,6,14,9,15,1,3,0,0,3.62,3.36,2.07,2.01,1.79,0,3,0.2613577,0.2815819,0.4570604,1.065655,1.652763,-1,-9,-8,-3,-0.587108,-6,-2,0,-9
"3617","E0",3,39571,36356,"No",0.918753632710824,"30.12.2012","Everton","Chelsea",1,2,12,15,6,10,14,12,2,3,0,0,2.86,3.29,2.48,1.87,1.93,0,3,0.330849,0.2876074,0.3815436,1.280154,1.432238,-1,-3,-4,-3,-0.1520838,2,-1,0,-9
"3618","E0",3,18360,17779,"No",0.968355119825708,"30.12.2012","QPR","Liverpool",0,3,14,16,7,11,10,8,2,1,0,0,4,3.47,1.92,1.94,1.86,0,3,0.2360678,0.2721243,0.4918079,0.9803277,1.747548,-3,-2,-4,-3,-0.7672204,2,1,0,-9
"3619","E0",3,48000,46974,"No",0.978625,"01.01.2013","Man City","Stoke",3,0,17,4,9,3,6,9,2,2,0,0,1.29,5.38,10.96,1.64,2.21,3,0,0.7366604,0.1766342,0.08670546,2.386615,0.4367506,3,13,6,3,1.949865,-3,0,0,-9
"3620","E0",3,32384,30874,"No",0.953372035573123,"01.01.2013","Southampton","Arsenal",1,1,9,6,6,4,9,6,2,0,0,0,4.85,3.82,1.7,1.59,2.28,1,1,0.1952143,0.2478507,0.556935,0.8334937,1.918656,0,3,2,0,-1.085162,3,2,0,-9
"3621","E0",3,21088,20370,"No",0.96595220030349,"01.01.2013","Swansea","Aston Villa",2,2,23,8,13,6,7,15,0,4,0,0,1.59,3.95,5.77,1.83,1.97,1,1,0.5959139,0.2398742,0.164212,2.027616,0.7325101,0,15,7,0,1.295106,-8,-4,0,-9
"3622","E0",3,36284,36030,"No",0.992999669275714,"01.01.2013","Tottenham","Reading",3,1,30,7,20,4,9,9,0,0,0,0,1.34,4.94,9.49,1.59,2.29,3,0,0.7079865,0.1920449,0.09996859,2.316004,0.4919507,2,23,16,3,1.824054,0,0,0,-9
"3623","E0",3,26850,25360,"No",0.944506517690875,"01.01.2013","West Brom","Fulham",1,2,17,10,10,5,14,6,0,0,0,0,2,3.48,3.73,1.83,1.97,0,3,0.4737303,0.2722588,0.2540109,1.69345,1.034291,-1,7,5,-3,0.6591583,8,0,0,-9
"3624","E0",3,35345,34720,"No",0.982317159428491,"01.01.2013","West Ham","Norwich",2,1,14,9,8,3,14,7,0,0,0,0,2.09,3.39,3.51,1.87,1.92,3,0,0.4520876,0.2787207,0.2691918,1.634983,1.086296,1,5,5,3,0.5486875,7,0,0,-9
"3625","E0",3,25133,19359,"No",0.770262205069033,"01.01.2013","Wigan","Man United",0,4,7,14,3,9,13,5,1,1,0,0,5.96,4.08,1.55,1.55,2.36,0,3,0.1585805,0.2316519,0.6097676,0.7073934,2.060955,-4,-7,-6,-3,-1.353561,8,0,0,-9
"3626","E0",3,42000,41462,"No",0.987190476190476,"02.01.2013","Chelsea","QPR",0,1,23,8,11,5,12,8,1,1,0,0,1.21,6.44,13.66,1.47,2.6,0,3,0.7834117,0.1471938,0.06939445,2.497429,0.3553772,-1,15,6,-3,2.142052,4,0,0,-9
"3627","E0",3,45000,44749,"No",0.994422222222222,"02.01.2013","Liverpool","Sunderland",3,0,27,6,16,5,8,5,0,1,0,0,1.38,4.63,8.51,1.72,2.1,3,0,0.6848291,0.2041175,0.1110534,2.258605,0.5372776,3,21,11,3,1.721327,3,-1,0,-9
"3628","E0",3,52338,50517,"No",0.965206924223318,"02.01.2013","Newcastle","Everton",1,2,14,7,11,6,21,7,3,2,0,0,3.01,3.38,2.33,1.8,2,0,3,0.3142304,0.2798324,0.4059372,1.222524,1.497644,-1,7,5,-3,-0.2751202,14,1,0,-9
"3629","E0",3,42682,35060,"No",0.821423550911391,"12.01.2013","Aston Villa","Southampton",0,1,16,11,10,4,9,6,1,1,0,0,2.45,3.37,2.84,1.83,1.96,0,3,0.3861482,0.2807309,0.3331208,1.439176,1.280093,-1,5,6,-3,0.1590822,3,0,0,-9
"3630","E0",3,39571,36356,"No",0.918753632710824,"12.01.2013","Everton","Swansea",0,0,16,4,8,2,13,9,1,4,0,0,1.56,4.05,5.84,1.71,2.12,1,1,0.6052139,0.2331194,0.1616667,2.048761,0.7181196,0,12,6,0,1.330641,4,-3,0,-9
"3631","E0",3,25800,25394,"No",0.984263565891473,"12.01.2013","Fulham","Wigan",1,1,14,15,5,6,8,15,0,1,0,0,1.97,3.47,3.83,1.74,2.08,1,1,0.4802881,0.2726708,0.2470411,1.713535,1.013794,0,-1,-1,0,0.6997409,-7,-1,0,-9
"3632","E0",3,27244,26672,"No",0.979004551460872,"12.01.2013","Norwich","Newcastle",0,0,12,9,3,4,5,6,0,1,0,0,2.18,3.39,3.3,1.76,2.04,1,1,0.4340892,0.2791488,0.286762,1.581416,1.139435,0,3,-1,0,0.4419817,-1,-1,0,-9
"3633","E0",3,18360,17779,"No",0.968355119825708,"12.01.2013","QPR","Tottenham",0,0,4,16,1,8,10,7,1,1,0,0,4.27,3.64,1.83,1.72,2.1,1,1,0.2219061,0.2603129,0.5177809,0.9260313,1.813656,0,-12,-7,0,-0.8876245,3,0,0,-9
"3634","E0",3,24161,23862,"No",0.987624684408758,"12.01.2013","Reading","West Brom",3,2,7,11,7,6,6,13,1,1,0,0,2.86,3.34,2.45,1.82,1.97,3,0,0.3307278,0.2831981,0.3860741,1.275382,1.44142,1,-4,1,3,-0.1660389,-7,0,0,-9
"3635","E0",3,30089,26722,"No",0.888098640699259,"12.01.2013","Stoke","Chelsea",0,4,11,11,5,9,13,9,1,0,0,0,4.04,3.4,1.94,2.07,1.74,0,3,0.2341531,0.278229,0.4876179,0.9806884,1.741083,-4,0,-4,-3,-0.7603942,4,1,0,-9
"3636","E0",3,48707,40544,"No",0.832406019668631,"12.01.2013","Sunderland","West Ham",3,0,18,9,14,4,10,13,0,3,0,0,2.31,3.25,3.17,2.11,1.72,3,0,0.4099241,0.2913615,0.2987144,1.521134,1.187505,3,9,10,3,0.3336291,-3,-3,0,-9
"3637","E0",3,60704,60079,"No",0.98970413811281,"13.01.2013","Arsenal","Man City",0,2,9,16,4,9,11,18,2,4,1,1,2.59,3.37,2.69,1.71,2.12,0,3,0.3661165,0.2813773,0.3525062,1.379727,1.338896,-2,-7,-5,-3,0.04083083,-7,-2,0,-9
"3638","E0",3,75800,75530,"No",0.996437994722955,"13.01.2013","Man United","Liverpool",2,1,15,12,10,5,14,16,1,4,0,0,1.87,3.64,4.06,1.58,2.31,3,0,0.5065016,0.2602082,0.2332901,1.779713,0.9600787,1,3,5,3,0.8196344,-2,-3,0,-9
"3639","E0",3,42000,41462,"No",0.987190476190476,"16.01.2013","Chelsea","Southampton",2,2,19,7,10,3,10,11,1,0,0,0,1.23,6.15,12.61,1.48,2.56,1,1,0.7706882,0.1541376,0.07517418,2.466202,0.3796602,0,12,7,0,2.086542,-1,1,0,-9
"3640","E0",3,45000,44749,"No",0.994422222222222,"19.01.2013","Liverpool","Norwich",5,0,17,5,10,3,10,8,1,1,0,0,1.31,5.25,9.66,1.51,2.48,3,0,0.7219515,0.1801441,0.0979044,2.345999,0.4738573,5,12,7,3,1.872141,2,0,0,-9
"3641","E0",3,48000,46974,"No",0.978625,"19.01.2013","Man City","Fulham",2,0,20,3,11,0,12,6,1,2,0,0,1.24,5.96,12.12,1.46,2.61,3,0,0.7631468,0.1587755,0.07807772,2.448216,0.3930087,2,17,11,3,2.055207,6,-1,0,-9
"3642","E0",3,52338,50517,"No",0.965206924223318,"19.01.2013","Newcastle","Reading",1,2,15,6,10,2,9,10,2,3,0,0,1.74,3.72,4.7,1.72,2.09,0,3,0.5440831,0.2544905,0.2014265,1.88674,0.8587699,-1,9,8,-3,1.02797,-1,-1,0,-9
"3643","E0",3,21088,20370,"No",0.96595220030349,"19.01.2013","Swansea","Stoke",3,1,12,7,6,2,11,9,0,0,0,0,2.17,3.27,3.46,2.16,1.68,3,0,0.4365333,0.2896872,0.2737795,1.599287,1.111026,2,5,4,3,0.4882612,2,0,0,-9
"3644","E0",3,26850,25360,"No",0.944506517690875,"19.01.2013","West Brom","Aston Villa",2,2,25,11,9,7,8,10,3,3,0,0,1.73,3.67,4.84,1.81,1.97,1,1,0.5467984,0.2577551,0.1954465,1.89815,0.8440947,0,14,2,0,1.054056,-2,0,0,-9
"3645","E0",3,35345,34720,"No",0.982317159428491,"19.01.2013","West Ham","QPR",1,1,22,9,13,6,6,11,1,0,0,0,2.05,3.36,3.69,1.97,1.82,1,1,0.4617499,0.2817224,0.2565277,1.666972,1.051306,0,13,7,0,0.6156665,-5,1,0,-9
"3646","E0",3,25133,19359,"No",0.770262205069033,"19.01.2013","Wigan","Sunderland",2,3,20,10,11,5,10,16,3,2,0,0,2.11,3.34,3.53,2.03,1.77,0,3,0.448537,0.2833572,0.2681057,1.628968,1.087674,-1,10,6,-3,0.541294,-6,1,0,-9
"3647","E0",3,42000,41462,"No",0.987190476190476,"20.01.2013","Chelsea","Arsenal",2,1,13,12,8,8,10,11,2,1,0,0,1.9,3.58,3.99,1.66,2.18,3,0,0.4982768,0.2644486,0.2372747,1.759279,0.9762725,1,1,0,3,0.7830064,-1,1,0,-9
"3648","E0",3,36284,36030,"No",0.992999669275714,"20.01.2013","Tottenham","Man United",1,1,23,6,18,4,7,14,1,4,0,0,2.86,3.41,2.42,1.64,2.22,1,1,0.331068,0.2776699,0.3912621,1.270874,1.451456,0,17,14,0,-0.1805825,-7,-3,0,-9
"3649","E0",3,32384,30874,"No",0.953372035573123,"21.01.2013","Southampton","Everton",0,0,14,10,11,7,14,11,2,1,0,0,3.7,3.42,2.02,1.78,2.03,1,1,0.2555222,0.2764421,0.4680357,1.043009,1.680549,0,4,4,0,-0.6375405,3,1,0,-9
"3650","E0",3,60704,60079,"No",0.98970413811281,"23.01.2013","Arsenal","West Ham",5,1,23,7,17,5,9,10,0,1,0,0,1.44,4.38,7.34,1.67,2.17,3,0,0.6557582,0.2155917,0.1286501,2.182866,0.601542,4,16,12,3,1.581324,-1,-1,0,-9
"3651","E0",3,42682,35060,"No",0.821423550911391,"29.01.2013","Aston Villa","Newcastle",1,2,10,10,4,7,16,9,5,2,0,0,2.75,3.3,2.6,1.91,1.89,0,3,0.345898,0.2882483,0.3658537,1.325942,1.385809,-1,0,-3,-3,-0.05986696,7,3,0,-9
"3652","E0",3,18360,17779,"No",0.968355119825708,"29.01.2013","QPR","Man City",0,0,5,15,3,7,9,9,2,2,0,0,7.3,4.41,1.45,1.68,2.16,1,1,0.1300422,0.2152626,0.6546952,0.6053892,2.179348,0,-10,-4,0,-1.573959,0,0,0,-9
"3653","E0",3,30089,26722,"No",0.888098640699259,"29.01.2013","Stoke","Wigan",2,2,9,11,4,6,12,10,1,1,0,0,2.12,3.26,3.65,2.26,1.63,1,1,0.4482036,0.2914699,0.2603265,1.636081,1.072449,0,-2,-2,0,0.5636314,2,0,0,-9
"3654","E0",3,48707,40544,"No",0.832406019668631,"29.01.2013","Sunderland","Swansea",0,0,4,18,2,8,11,11,1,2,0,0,2.45,3.26,2.96,2.06,1.75,1,1,0.3877116,0.2913784,0.32091,1.454513,1.254108,0,-14,-6,0,0.200405,0,-1,0,-9
"3655","E0",3,60704,60079,"No",0.98970413811281,"30.01.2013","Arsenal","Liverpool",2,2,14,10,6,5,9,11,3,1,0,0,2.33,3.36,3.02,1.7,2.13,1,1,0.4056835,0.2813222,0.3129943,1.498373,1.220305,0,4,1,0,0.2780679,-2,2,0,-9
"3656","E0",3,39571,36356,"No",0.918753632710824,"30.01.2013","Everton","West Brom",2,1,11,7,4,4,9,14,0,2,0,0,1.58,3.95,5.84,1.67,2.16,3,0,0.598606,0.2394424,0.1619516,2.03526,0.7252973,1,4,0,3,1.309963,-5,-2,0,-9
"3657","E0",3,25800,25394,"No",0.984263565891473,"30.01.2013","Fulham","West Ham",3,1,13,8,6,4,8,9,2,0,0,0,2.16,3.38,3.34,1.83,1.97,3,0,0.4374913,0.2795802,0.2829285,1.592054,1.128366,2,5,2,3,0.4636884,-1,2,0,-9
"3658","E0",3,75800,75530,"No",0.996437994722955,"30.01.2013","Man United","Southampton",2,1,11,21,7,10,10,10,2,1,0,0,1.22,6.41,12.12,1.36,3.01,3,0,0.7746007,0.1474279,0.07797136,2.47123,0.381342,1,-10,-3,3,2.089888,0,1,0,-9
"3659","E0",3,27244,26672,"No",0.979004551460872,"30.01.2013","Norwich","Tottenham",1,1,8,12,4,7,13,14,4,1,0,0,4.38,3.57,1.82,1.78,2.02,1,1,0.2158203,0.2647879,0.5193917,0.9122489,1.822963,0,-4,-3,0,-0.9107143,-1,3,0,-9
"3660","E0",3,24161,23862,"No",0.987624684408758,"30.01.2013","Reading","Chelsea",2,2,5,14,2,5,8,20,1,2,0,0,6.73,4.33,1.48,1.58,2.33,1,1,0.1408139,0.2188632,0.6403228,0.641305,2.139832,0,-9,-3,0,-1.498527,-12,-1,0,-9
"3661","E0",3,60704,60079,"No",0.98970413811281,"02.02.2013","Arsenal","Stoke",1,0,15,6,9,2,3,13,0,3,0,0,1.4,4.45,8.43,1.74,2.08,3,0,0.6753652,0.2124745,0.1121603,2.23857,0.5489554,1,9,7,3,1.689615,-10,-3,0,-9
"3662","E0",3,39571,36356,"No",0.918753632710824,"02.02.2013","Everton","Aston Villa",3,3,22,8,13,4,6,23,1,4,0,0,1.38,4.63,8.7,1.66,2.2,1,1,0.6864941,0.2046138,0.1088922,2.264096,0.5312903,0,14,9,0,1.732806,-17,-3,0,-9
"3663","E0",3,25800,25394,"No",0.984263565891473,"02.02.2013","Fulham","Man United",0,1,15,13,8,8,8,15,1,1,0,0,5.52,3.99,1.6,1.6,2.28,0,3,0.1714249,0.2371592,0.5914159,0.7514339,2.011407,-1,2,0,-3,-1.259973,-7,0,0,-9
"3664","E0",3,52338,50517,"No",0.965206924223318,"02.02.2013","Newcastle","Chelsea",3,2,19,12,13,6,11,5,2,3,0,0,3.79,3.37,2.02,1.74,2.08,3,0,0.2499458,0.2810964,0.4689578,1.030934,1.68797,1,7,7,3,-0.6570359,6,-1,0,-9
"3665","E0",3,18360,17779,"No",0.968355119825708,"02.02.2013","QPR","Norwich",0,0,15,14,7,9,6,20,2,5,0,0,1.97,3.41,3.92,1.91,1.88,1,1,0.4807083,0.2777112,0.2415804,1.719836,1.002453,0,1,-2,0,0.7173836,-14,-3,0,-9
"3666","E0",3,24161,23862,"No",0.987624684408758,"02.02.2013","Reading","Sunderland",2,1,9,10,5,6,12,15,1,3,0,0,2.42,3.28,2.95,1.96,1.83,3,0,0.3909084,0.2884141,0.3206774,1.461139,1.250446,1,-1,-1,3,0.210693,-3,-2,0,-9
"3667","E0",3,35345,34720,"No",0.982317159428491,"02.02.2013","West Ham","Swansea",1,0,18,11,9,7,7,9,1,1,0,0,2.34,3.29,3.08,1.9,1.89,3,0,0.4046967,0.287839,0.3074644,1.501929,1.210232,1,7,2,3,0.291697,-2,0,0,-9
"3668","E0",3,25133,19359,"No",0.770262205069033,"02.02.2013","Wigan","Southampton",2,2,5,15,3,7,6,16,0,2,0,0,2.16,3.37,3.38,1.8,2,1,1,0.438596,0.2811179,0.2802862,1.596906,1.121976,0,-10,-4,0,0.4749293,-10,-2,0,-9
"3669","E0",3,48000,46974,"No",0.978625,"03.02.2013","Man City","Liverpool",2,2,9,21,5,12,14,7,2,4,0,0,1.82,3.61,4.36,1.67,2.18,1,1,0.5204034,0.262364,0.2172326,1.823574,0.9140618,0,-12,-7,0,0.9095123,7,-2,0,-9
"3670","E0",3,26850,25360,"No",0.944506517690875,"03.02.2013","West Brom","Tottenham",0,1,4,21,3,13,9,9,1,0,1,0,3.47,3.35,2.13,1.88,1.91,0,3,0.2728566,0.2826306,0.4445129,1.1012,1.616169,-1,-17,-10,-3,-0.5149688,0,1,1,-9
"3671","E0",3,42000,41462,"No",0.987190476190476,"09.02.2013","Chelsea","Wigan",4,1,25,13,17,10,9,13,1,2,0,0,1.32,5.27,9.13,1.49,2.52,3,0,0.7168188,0.1795447,0.1036365,2.330001,0.4904541,3,12,7,3,1.839547,-4,-1,0,-9
